Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-11-01 00:00:00,LEAN HOGS ,90847,84090,-7832,-12750,6757,174937,223537
2016-11-08 00:00:00,LEAN HOGS ,87457,79951,-3390,-4139,7506,167408,224577
2016-11-15 00:00:00,LEAN HOGS ,84082,75780,-3375,-4171,8302,159862,230369
2016-11-22 00:00:00,LEAN HOGS ,82112,72213,-1970,-3567,9899,154325,225845
2016-11-29 00:00:00,LEAN HOGS ,85483,71559,3371,-654,13924,157042,218089
2016-10-04 00:00:00,LEAN HOGS ,99947,89836,7774,8807,10111,189783,220590
2016-10-11 00:00:00,LEAN HOGS ,101592,93772,1645,3936,7820,195364,230138
2016-10-18 00:00:00,LEAN HOGS ,101936,92737,344,-1035,9199,194673,229977
2016-10-25 00:00:00,LEAN HOGS ,98679,96840,-3257,4103,1839,195519,230736
2016-09-06 00:00:00,LEAN HOGS ,78842,63175,-3039,62,15667,142017,208974
2016-09-13 00:00:00,LEAN HOGS ,82122,65763,3280,2588,16359,147885,208137
2016-09-20 00:00:00,LEAN HOGS ,87625,74952,5503,9189,12673,162577,219128
2016-09-27 00:00:00,LEAN HOGS ,92173,81029,4548,6077,11144,173202,222575
2016-08-02 00:00:00,LEAN HOGS ,88881,55577,1993,6102,33304,144458,224120
2016-08-09 00:00:00,LEAN HOGS ,91469,62939,2588,7362,28530,154408,219821
2016-08-16 00:00:00,LEAN HOGS ,82014,60984,-9455,-1955,21030,142998,206776
2016-08-23 00:00:00,LEAN HOGS ,83151,60406,1137,-578,22745,143557,205125
2016-08-30 00:00:00,LEAN HOGS ,81881,63113,-1270,2707,18768,144994,207484
2016-07-05 00:00:00,LEAN HOGS ,107027,46135,2496,-514,60892,153162,260168
2016-07-12 00:00:00,LEAN HOGS ,95703,43341,-11324,-2794,52362,139044,237160
2016-07-19 00:00:00,LEAN HOGS ,91411,44964,-4292,1623,46447,136375,233835
2016-07-26 00:00:00,LEAN HOGS ,86888,49475,-4523,4511,37413,136363,223501
2016-06-07 00:00:00,LEAN HOGS ,92883,47231,13412,1895,45652,140114,248591
2016-06-14 00:00:00,LEAN HOGS ,108518,53026,15635,5795,55492,161544,266712
2016-06-21 00:00:00,LEAN HOGS ,112984,51482,4466,-1544,61502,164466,266488
2016-06-28 00:00:00,LEAN HOGS ,104531,46649,-8453,-4833,57882,151180,257426
2016-05-03 00:00:00,LEAN HOGS ,83584,43578,5912,-3296,40006,127162,228102
2016-05-10 00:00:00,LEAN HOGS ,87110,43017,3526,-561,44093,130127,230224
2016-05-17 00:00:00,LEAN HOGS ,93850,43370,6740,353,50480,137220,243829
