Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-11-29 00:00:00,NON FAT DRY MILK ,511,738,30,21,-227,1249,6386
2016-10-04 00:00:00,NON FAT DRY MILK ,399,1132,-48,-35,-733,1531,5480
2016-10-11 00:00:00,NON FAT DRY MILK ,284,552,-115,-580,-268,836,5288
2016-10-18 00:00:00,NON FAT DRY MILK ,317,672,33,120,-355,989,5510
2016-10-25 00:00:00,NON FAT DRY MILK ,336,864,19,192,-528,1200,5712
2016-09-06 00:00:00,NON FAT DRY MILK ,506,1030,51,-304,-524,1536,4842
2016-09-13 00:00:00,NON FAT DRY MILK ,448,1068,-58,38,-620,1516,4891
2016-09-20 00:00:00,NON FAT DRY MILK ,412,1100,-36,32,-688,1512,5220
2016-09-27 00:00:00,NON FAT DRY MILK ,447,1167,35,67,-720,1614,5337
2016-08-02 00:00:00,NON FAT DRY MILK ,433,1206,-3,-6,-773,1639,5655
2016-08-09 00:00:00,NON FAT DRY MILK ,364,964,-69,-242,-600,1328,4958
2016-08-16 00:00:00,NON FAT DRY MILK ,336,1152,-28,188,-816,1488,5219
2016-08-23 00:00:00,NON FAT DRY MILK ,344,1193,8,41,-849,1537,5355
2016-08-30 00:00:00,NON FAT DRY MILK ,455,1334,111,141,-879,1789,5630
2016-07-05 00:00:00,NON FAT DRY MILK ,666,1022,-10,-155,-356,1688,5586
2016-07-12 00:00:00,NON FAT DRY MILK ,654,1132,-12,110,-478,1786,5588
2016-07-19 00:00:00,NON FAT DRY MILK ,524,1155,-130,23,-631,1679,5562
2016-07-26 00:00:00,NON FAT DRY MILK ,436,1212,-88,57,-776,1648,5596
2016-06-07 00:00:00,NON FAT DRY MILK ,794,1108,44,-55,-314,1902,5694
2016-06-14 00:00:00,NON FAT DRY MILK ,862,1119,68,11,-257,1981,5923
2016-06-21 00:00:00,NON FAT DRY MILK ,689,1192,-173,73,-503,1881,6166
2016-06-28 00:00:00,NON FAT DRY MILK ,676,1177,-13,-15,-501,1853,6394
2016-05-03 00:00:00,NON FAT DRY MILK ,424,1420,23,121,-996,1844,6809
2016-05-10 00:00:00,NON FAT DRY MILK ,496,1131,72,-289,-635,1627,6141
2016-05-17 00:00:00,NON FAT DRY MILK ,642,1042,146,-89,-400,1684,6199
2016-05-24 00:00:00,NON FAT DRY MILK ,728,1136,86,94,-408,1864,6325
2016-05-31 00:00:00,NON FAT DRY MILK ,750,1163,22,27,-413,1913,6473
2016-04-05 00:00:00,NON FAT DRY MILK ,346,1142,68,-605,-796,1488,5828
2016-04-12 00:00:00,NON FAT DRY MILK ,388,1093,42,-49,-705,1481,6054
2016-04-19 00:00:00,NON FAT DRY MILK ,375,1169,-13,76,-794,1544,6363
2016-04-26 00:00:00,NON FAT DRY MILK ,401,1299,26,130,-898,1700,6549
2016-03-01 00:00:00,NON FAT DRY MILK ,317,1834,71,-116,-1517,2151,8029
2016-03-08 00:00:00,NON FAT DRY MILK ,347,1643,30,-191,-1296,1990,6859
2016-03-15 00:00:00,NON FAT DRY MILK ,301,1547,-46,-96,-1246,1848,6678
2016-03-22 00:00:00,NON FAT DRY MILK ,291,1538,-10,-9,-1247,1829,6579
2016-03-29 00:00:00,NON FAT DRY MILK ,278,1747,-13,209,-1469,2025,6648
2016-02-02 00:00:00,NON FAT DRY MILK ,297,2796,-27,327,-2499,3093,8008
2016-02-09 00:00:00,NON FAT DRY MILK ,207,1981,-90,-815,-1774,2188,7420
2016-02-16 00:00:00,NON FAT DRY MILK ,212,1942,5,-39,-1730,2154,7680
2016-02-23 00:00:00,NON FAT DRY MILK ,246,1950,34,8,-1704,2196,7857
2016-01-05 00:00:00,NON FAT DRY MILK ,290,1780,-81,-228,-1490,2070,6613
2016-01-12 00:00:00,NON FAT DRY MILK ,311,2009,21,229,-1698,2320,7411
2016-01-19 00:00:00,NON FAT DRY MILK ,310,2185,-1,176,-1875,2495,7495
2016-01-26 00:00:00,NON FAT DRY MILK ,324,2469,14,284,-2145,2793,7945
2015-12-01 00:00:00,NON FAT DRY MILK ,295,1452,47,-98,-1157,1747,7222
2015-12-08 00:00:00,NON FAT DRY MILK ,138,1730,-157,278,-1592,1868,6787
2015-12-15 00:00:00,NON FAT DRY MILK ,206,1784,68,54,-1578,1990,7052
2015-12-22 00:00:00,NON FAT DRY MILK ,334,2102,128,318,-1768,2436,7331
2015-12-29 00:00:00,NON FAT DRY MILK ,371,2008,37,-94,-1637,2379,7514
2015-11-03 00:00:00,NON FAT DRY MILK ,166,1178,-52,239,-1012,1344,6769
2015-11-10 00:00:00,NON FAT DRY MILK ,111,807,-55,-371,-696,918,6197
2015-11-17 00:00:00,NON FAT DRY MILK ,223,1156,112,349,-933,1379,6844
2015-11-24 00:00:00,NON FAT DRY MILK ,248,1550,25,394,-1302,1798,7097
2015-10-06 00:00:00,NON FAT DRY MILK ,145,879,-181,-36,-734,1024,5541
2015-10-13 00:00:00,NON FAT DRY MILK ,175,830,30,-49,-655,1005,5685
2015-10-20 00:00:00,NON FAT DRY MILK ,183,984,8,154,-801,1167,6159
2015-10-27 00:00:00,NON FAT DRY MILK ,218,939,35,-45,-721,1157,6252
2015-09-01 00:00:00,NON FAT DRY MILK ,605,1222,5,45,-617,1827,6400
2015-09-08 00:00:00,NON FAT DRY MILK ,550,989,-55,-233,-439,1539,5701
2015-09-15 00:00:00,NON FAT DRY MILK ,500,954,-50,-35,-454,1454,5776
2015-09-22 00:00:00,NON FAT DRY MILK ,376,975,-124,21,-599,1351,5846
2015-09-29 00:00:00,NON FAT DRY MILK ,326,915,-50,-60,-589,1241,6211
2015-08-04 00:00:00,NON FAT DRY MILK ,564,1241,46,-47,-677,1805,6846
2015-08-11 00:00:00,NON FAT DRY MILK ,537,1045,-27,-196,-508,1582,6186
