Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-12-31 00:00:00,RANDOM LENGTH LUMBER ,950,1885,6,-14,-935,2835,3942
2018-11-06 00:00:00,RANDOM LENGTH LUMBER ,1043,1688,138,54,-645,2731,4350
2018-11-13 00:00:00,RANDOM LENGTH LUMBER ,1210,1568,167,-120,-358,2778,4203
2018-11-20 00:00:00,RANDOM LENGTH LUMBER ,1241,1589,31,21,-348,2830,4004
2018-11-27 00:00:00,RANDOM LENGTH LUMBER ,1231,1488,-10,-101,-257,2719,3857
2018-10-02 00:00:00,RANDOM LENGTH LUMBER ,1372,1316,46,20,56,2688,4081
2018-10-09 00:00:00,RANDOM LENGTH LUMBER ,1269,1193,-103,-123,76,2462,3702
2018-10-16 00:00:00,RANDOM LENGTH LUMBER ,997,1346,-272,153,-349,2343,4074
2018-10-23 00:00:00,RANDOM LENGTH LUMBER ,916,1314,-81,-32,-398,2230,4211
2018-10-30 00:00:00,RANDOM LENGTH LUMBER ,905,1634,-11,320,-729,2539,4597
2018-09-04 00:00:00,RANDOM LENGTH LUMBER ,1288,1341,-131,-15,-53,2629,4363
2018-09-11 00:00:00,RANDOM LENGTH LUMBER ,1201,1381,-87,40,-180,2582,4070
2018-09-18 00:00:00,RANDOM LENGTH LUMBER ,1238,1331,37,-50,-93,2569,3778
2018-09-29 00:00:00,RANDOM LENGTH LUMBER ,1326,1296,88,-35,30,2622,3833
2018-08-07 00:00:00,RANDOM LENGTH LUMBER ,1723,1446,-317,-117,277,3169,5019
2018-08-14 00:00:00,RANDOM LENGTH LUMBER ,1514,1417,-209,-29,97,2931,4613
2018-08-21 00:00:00,RANDOM LENGTH LUMBER ,1381,1405,-133,-12,-24,2786,4585
2018-08-28 00:00:00,RANDOM LENGTH LUMBER ,1419,1356,38,-49,63,2775,4525
2018-07-03 00:00:00,RANDOM LENGTH LUMBER ,2608,1759,-10,-39,849,4367,6063
2018-07-10 00:00:00,RANDOM LENGTH LUMBER ,2465,1788,-143,29,677,4253,5888
2018-07-17 00:00:00,RANDOM LENGTH LUMBER ,2477,1678,12,-110,799,4155,5680
2018-07-24 00:00:00,RANDOM LENGTH LUMBER ,2253,1619,-224,-59,634,3872,5405
2018-07-31 00:00:00,RANDOM LENGTH LUMBER ,2040,1563,-213,-56,477,3603,5197
2018-06-05 00:00:00,RANDOM LENGTH LUMBER ,3354,1556,34,-44,1798,4910,6821
2018-06-12 00:00:00,RANDOM LENGTH LUMBER ,3352,1502,-2,-54,1850,4854,6889
2018-06-19 00:00:00,RANDOM LENGTH LUMBER ,3057,1596,-295,94,1461,4653,6623
2018-06-26 00:00:00,RANDOM LENGTH LUMBER ,2618,1798,-439,202,820,4416,6205
2018-05-01 00:00:00,RANDOM LENGTH LUMBER ,4016,1384,-26,-350,2632,5400,6712
2018-05-08 00:00:00,RANDOM LENGTH LUMBER ,3833,1576,-183,192,2257,5409,6855
2018-05-15 00:00:00,RANDOM LENGTH LUMBER ,3833,1599,0,23,2234,5432,6874
2018-05-22 00:00:00,RANDOM LENGTH LUMBER ,3834,1547,1,-52,2287,5381,6847
2018-05-29 00:00:00,RANDOM LENGTH LUMBER ,3320,1600,-514,53,1720,4920,6621
2018-04-03 00:00:00,RANDOM LENGTH LUMBER ,3885,1664,162,12,2221,5549,6688
2018-04-10 00:00:00,RANDOM LENGTH LUMBER ,3866,1599,-19,-65,2267,5465,7089
2018-04-17 00:00:00,RANDOM LENGTH LUMBER ,3844,1580,-22,-19,2264,5424,7085
2018-04-24 00:00:00,RANDOM LENGTH LUMBER ,4144,1734,300,154,2410,5878,6993
