Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-08-21 00:00:00,LIVE CATTLE ,108544,40660,4147,-3134,67884,149204,297776
2018-08-28 00:00:00,LIVE CATTLE ,107581,42452,-963,1792,65129,150033,299624
2018-07-03 00:00:00,LIVE CATTLE ,106011,82572,-1091,-5504,23439,188583,323072
2018-07-10 00:00:00,LIVE CATTLE ,108027,66672,2016,-15900,41355,174699,320484
2018-07-17 00:00:00,LIVE CATTLE ,107693,65098,-334,-1574,42595,172791,320584
2018-07-24 00:00:00,LIVE CATTLE ,110184,57611,2491,-7487,52573,167795,313312
2018-07-31 00:00:00,LIVE CATTLE ,109636,54477,-548,-3134,55159,164113,309820
2018-06-05 00:00:00,LIVE CATTLE ,107208,94415,-3646,-3015,12793,201623,335678
2018-06-12 00:00:00,LIVE CATTLE ,110731,91994,3523,-2421,18737,202725,331448
2018-06-19 00:00:00,LIVE CATTLE ,107739,87126,-2992,-4868,20613,194865,326931
2018-06-26 00:00:00,LIVE CATTLE ,107102,88076,-637,950,19026,195178,327387
2018-05-01 00:00:00,LIVE CATTLE ,105355,88215,-5209,371,17140,193570,351026
2018-05-08 00:00:00,LIVE CATTLE ,110606,92545,5251,4330,18061,203151,360530
2018-05-15 00:00:00,LIVE CATTLE ,109283,97979,-1323,5434,11304,207262,358064
2018-05-22 00:00:00,LIVE CATTLE ,110657,98410,1374,431,12247,209067,359160
2018-05-29 00:00:00,LIVE CATTLE ,110854,97430,197,-980,13424,208284,352638
2018-04-03 00:00:00,LIVE CATTLE ,120726,75584,3028,14313,45142,196310,356975
2018-04-10 00:00:00,LIVE CATTLE ,116948,81969,-3778,6385,34979,198917,348516
2018-04-17 00:00:00,LIVE CATTLE ,114697,85631,-2251,3662,29066,200328,344649
2018-04-24 00:00:00,LIVE CATTLE ,119751,87844,5054,2213,31907,207595,346558
2018-03-06 00:00:00,LIVE CATTLE ,142483,46268,-10729,-2205,96215,188751,372271
2018-03-13 00:00:00,LIVE CATTLE ,132467,44307,-10016,-1961,88160,176774,362117
2018-03-20 00:00:00,LIVE CATTLE ,123150,49868,-9317,5561,73282,173018,356462
2018-03-27 00:00:00,LIVE CATTLE ,117698,61271,-5452,11403,56427,178969,357162
2018-02-06 00:00:00,LIVE CATTLE ,144488,42501,6468,-1476,101987,186989,370240
2018-02-13 00:00:00,LIVE CATTLE ,144242,43928,-246,1427,100314,188170,367150
2018-02-20 00:00:00,LIVE CATTLE ,154727,47708,10485,3780,107019,202435,374545
2018-02-27 00:00:00,LIVE CATTLE ,153212,48473,-1515,765,104739,201685,376912
2018-01-02 00:00:00,LIVE CATTLE ,125585,32124,376,1650,93461,157709,339523
2018-01-09 00:00:00,LIVE CATTLE ,126406,38069,821,5945,88337,164475,345392
2018-01-16 00:00:00,LIVE CATTLE ,123809,41459,-2597,3390,82350,165268,353365
2018-01-23 00:00:00,LIVE CATTLE ,132373,40913,8564,-546,91460,173286,356761
2018-01-30 00:00:00,LIVE CATTLE ,138020,43977,5647,3064,94043,181997,364909
2017-12-05 00:00:00,LIVE CATTLE ,157125,32587,-5763,-1557,124538,189712,361073
2017-12-12 00:00:00,LIVE CATTLE ,138271,27431,-18854,-5156,110840,165702,338330
2017-12-19 00:00:00,LIVE CATTLE ,131439,27917,-6832,486,103522,159356,334657
2017-12-26 00:00:00,LIVE CATTLE ,125209,30474,-6230,2557,94735,155683,331898
2017-11-07 00:00:00,LIVE CATTLE ,178816,40058,11360,111,138758,218874,382837
2017-11-14 00:00:00,LIVE CATTLE ,176150,37607,-2666,-2451,138543,213757,386037
2017-11-21 00:00:00,LIVE CATTLE ,164709,34720,-11441,-2887,129989,199429,379776
2017-11-28 00:00:00,LIVE CATTLE ,162888,34144,-1821,-576,128744,197032,378955
2017-10-03 00:00:00,LIVE CATTLE ,144570,37487,2618,-6029,107083,182057,333751
2017-10-10 00:00:00,LIVE CATTLE ,145551,33468,981,-4019,112083,179019,329911
2017-10-17 00:00:00,LIVE CATTLE ,146918,33885,1367,417,113033,180803,330237
2017-10-24 00:00:00,LIVE CATTLE ,153400,33772,6482,-113,119628,187172,335944
2017-10-31 00:00:00,LIVE CATTLE ,167456,39947,14056,6175,127509,207403,354471
2017-09-05 00:00:00,LIVE CATTLE ,130670,47509,-2669,582,83161,178179,315133
2017-09-12 00:00:00,LIVE CATTLE ,134143,46307,3473,-1202,87836,180450,319502
2017-09-19 00:00:00,LIVE CATTLE ,136348,43182,2205,-3125,93166,179530,326758
2017-09-26 00:00:00,LIVE CATTLE ,141952,43516,5604,334,98436,185468,337971
2017-08-01 00:00:00,LIVE CATTLE ,149377,41744,-4624,-2400,107633,191121,352122
2017-08-08 00:00:00,LIVE CATTLE ,143077,37662,-6300,-4082,105415,180739,326354
2017-08-15 00:00:00,LIVE CATTLE ,133366,39740,-9711,2078,93626,173106,310042
2017-08-22 00:00:00,LIVE CATTLE ,132456,39476,-910,-264,92980,171932,313561
2017-08-29 00:00:00,LIVE CATTLE ,133339,46927,883,7451,86412,180266,316265
2017-07-03 00:00:00,LIVE CATTLE ,164605,44600,-8479,-704,120005,209205,377773
