Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-06-14,EURO FX ,104510,160999,11018,395,-56489,265509,325402
2016-06-21,EURO FX ,88639,149985,-15871,-11014,-61346,238624,317400
2016-06-28,EURO FX ,109580,171514,20941,21529,-61934,281094,337273
2016-05-03,EURO FX ,113034,136653,13962,-2086,-23619,249687,360461
2016-05-10,EURO FX ,101277,123149,-11757,-13504,-21872,224426,344978
2016-05-17,EURO FX ,101723,124310,446,1161,-22587,226033,349559
2016-05-24,EURO FX ,93955,131850,-7768,7540,-37895,225805,350242
2016-05-31,EURO FX ,98218,135872,4263,4022,-37654,234090,356178
2016-04-05,EURO FX ,98014,151501,4288,-6036,-53487,249515,338533
2016-04-12,EURO FX ,89216,141267,-8798,-10234,-52051,230483,333535
2016-04-19,EURO FX ,101211,148128,11995,6861,-46917,249339,345563
2016-04-26,EURO FX ,99072,138739,-2139,-9389,-39667,237811,340200
2016-03-01,EURO FX ,103965,172506,-3601,18083,-68541,276471,417624
2016-03-08,EURO FX ,104165,176072,200,3566,-71907,280237,433221
2016-03-15,EURO FX ,90353,167908,-13812,-8164,-77555,258261,322405
2016-03-22,EURO FX ,91334,157387,981,-10521,-66053,248721,324310
2016-03-29,EURO FX ,93726,157537,2392,150,-63811,251263,330090
2016-02-02,EURO FX ,96012,183085,24566,-15576,-87073,279097,403939
2016-02-09,EURO FX ,114607,177921,18595,-5164,-63314,292528,441228
2016-02-16,EURO FX ,113970,162175,-637,-15746,-48205,276145,429997
2016-02-23,EURO FX ,107566,154423,-6404,-7752,-46857,261989,422624
2016-01-05,EURO FX ,66857,227500,-116,-23,-160643,294357,407105
2016-01-12,EURO FX ,63162,209613,-3695,-17887,-146451,272775,398570
2016-01-19,EURO FX ,69449,206464,6287,-3149,-137015,275913,400362
2016-01-26,EURO FX ,71446,198661,1997,-7803,-127215,270107,402227
2015-12-01,EURO FX ,78782,261627,2486,9847,-182845,340409,462447
2015-12-08,EURO FX ,80378,252709,1596,-8918,-172331,333087,474921
2015-12-15,EURO FX ,71295,231256,-9083,-21453,-159961,302551,404837
2015-12-22,EURO FX ,70509,231556,-786,300,-161047,302065,406533
2015-12-29,EURO FX ,66973,227523,-3536,-4033,-160550,294496,400497
2015-11-03,EURO FX ,72883,207217,2532,30932,-134334,280100,405462
2015-11-10,EURO FX ,78994,221933,6111,14716,-142939,300927,421967
2015-11-17,EURO FX ,78898,243075,-96,21142,-164177,321973,436801
2015-11-24,EURO FX ,76296,251780,-2602,8705,-175484,328076,444626
2015-10-06,EURO FX ,65410,154220,3478,4628,-88810,219630,337606
2015-10-13,EURO FX ,71132,151708,5722,-2512,-80576,222840,349720
2015-10-20,EURO FX ,76291,138857,5159,-12851,-62566,215148,357133
2015-10-27,EURO FX ,70351,176285,-5940,37428,-105934,246636,380564
2015-09-01,EURO FX ,74910,142767,-12897,-11118,-67857,217677,363980
2015-09-08,EURO FX ,75715,156956,805,14189,-81241,232671,383187
2015-09-15,EURO FX ,63416,147618,-12299,-9338,-84202,211034,311366
2015-09-22,EURO FX ,63526,144559,110,-3059,-81033,208085,315450
2015-09-29,EURO FX ,61932,149592,-1594,5033,-87660,211524,322721
2015-08-04,EURO FX ,70620,184014,2778,12164,-113394,254634,367885
2015-08-11,EURO FX ,67373,182583,-3247,-1431,-115210,249956,361334
2015-08-18,EURO FX ,68473,161205,1100,-21378,-92732,229678,356952
2015-08-25,EURO FX ,87807,153885,19334,-7320,-66078,241692,374977
2015-07-07,EURO FX ,66161,165427,607,-162,-99266,231588,354885
2015-07-14,EURO FX ,62676,170457,-3485,5030,-107781,233133,356760
2015-07-21,EURO FX ,65728,178704,3052,8247,-112976,244432,366892
2015-07-28,EURO FX ,67842,171850,2114,-6854,-104008,239692,357940
2015-06-02,EURO FX ,49471,214983,5250,-978,-165512,264454,428403
2015-06-09,EURO FX ,52643,190617,3172,-24366,-137974,243260,436540
2015-06-16,EURO FX ,82714,172071,30071,-18546,-89357,254785,350145
